,NUM_CURSOS,CODIGO_IES,TIPO_CATEGORIA_ADM,REGIAO,UF,DEFICIENCIA_FISICA,DEFICIENCIA_AUDITIVA,DEFICIENCIA_VISUAL,DEFICIENCIA_COGNITIVA,DEFICIENCIA_MULTIPLA,RECURSOS_DEF_FISICA,RECURSOS_DEF_VISUAL,RECURSOS_DEF_AUDITIVA,RECURSOS_DEF_COGNITIVA,RECURSOS_DEF_MULTIPLA
995,25,1917,Privada com fins lucrativos,Norte,Rondônia,0.0,1.0,1.0,1.0,0.0,0.6,0.48,0.72,0.36,0.36
996,15,1918,Privada com fins lucrativos,Sul,Santa Catarina,2.0,0.0,0.0,2.0,0.0,1.2,0.8,1.2,0.8,0.8
999,1,1926,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,3.0,3.0
1000,20,1927,Privada com fins lucrativos,Sul,Paraná,0.0,0.0,2.0,0.0,0.0,0.2,0.4,0.4,0.1,0.1
1002,9,1931,Privada com fins lucrativos,Nordeste,Maranhão,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.8888888888888888,0.4444444444444444,0.4444444444444444
1003,4,1932,Privada sem fins lucrativos,Sul,Rio Grande do Sul,0.0,0.0,0.0,1.0,0.0,0.5,0.25,0.5,0.25,0.25
1004,5,1933,Privada com fins lucrativos,Sudeste,São Paulo,0.0,0.0,1.0,0.0,0.0,0.4,0.6,0.2,0.2,0.2
1006,11,1936,Privada sem fins lucrativos,Centro-Oeste,Mato Grosso,2.0,1.0,0.0,3.0,0.0,0.0,0.9090909090909092,0.4545454545454545,0.0,0.0
1007,12,1939,Privada com fins lucrativos,Sul,Paraná,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
1008,5,1940,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.2,0.2
1011,20,1945,Privada com fins lucrativos,Centro-Oeste,Mato Grosso,9.0,4.0,23.0,4.0,0.0,3.3,3.3,4.4,2.2,2.2
1013,1,1948,Privada com fins lucrativos,Nordeste,Paraíba,1.0,0.0,0.0,0.0,0.0,6.0,9.0,8.0,4.0,4.0
1014,22,1949,Privada com fins lucrativos,Sudeste,São Paulo,2.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.3636363636363637,0.18181818181818185,0.18181818181818185,0.18181818181818185
1016,12,1952,Privada com fins lucrativos,Centro-Oeste,Mato Grosso,0.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.25,0.25
1018,8,1957,Privada sem fins lucrativos,Sul,Santa Catarina,1.0,0.0,0.0,0.0,0.0,0.5,0.75,0.625,0.375,0.375
1019,10,1958,Privada sem fins lucrativos,Sul,Santa Catarina,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0
1023,18,1965,Privada sem fins lucrativos,Nordeste,Alagoas,4.0,0.0,1.0,0.0,0.0,1.0555555555555556,0.6666666666666666,1.2777777777777777,0.5555555555555556,0.5555555555555556
1030,1,1977,Privada com fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0
1031,23,1978,Privada com fins lucrativos,Nordeste,Ceará,0.0,1.0,2.0,0.0,0.0,0.43478260869565216,0.2608695652173913,0.3478260869565217,0.2608695652173913,0.2608695652173913
1032,6,1980,Privada com fins lucrativos,Sul,Santa Catarina,1.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333
1033,15,1984,Privada com fins lucrativos,Sudeste,Minas Gerais,2.0,0.0,0.0,1.0,0.0,1.0,0.8,1.2,0.6,0.6
1034,23,1986,Privada com fins lucrativos,Sudeste,Minas Gerais,4.0,2.0,4.0,4.0,0.0,1.5217391304347827,1.5217391304347827,2.130434782608696,0.9130434782608696,0.9130434782608696
1035,36,1988,Privada com fins lucrativos,Sul,Santa Catarina,5.0,2.0,5.0,6.0,1.0,1.8333333333333333,2.4444444444444446,2.4444444444444446,1.2222222222222223,1.2222222222222223
1037,1,1995,Privada com fins lucrativos,Nordeste,Paraíba,2.0,3.0,4.0,0.0,0.0,6.0,9.0,8.0,4.0,4.0
1040,15,2005,Privada com fins lucrativos,Centro-Oeste,Mato Grosso,9.0,7.0,32.0,9.0,0.0,5.6,5.6,7.466666666666668,3.733333333333333,3.733333333333333
1042,3,2015,Privada sem fins lucrativos,Sudeste,Minas Gerais,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,2.6666666666666665,2.6666666666666665
1044,6,2022,Privada com fins lucrativos,Norte,Rondônia,3.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333
1045,22,2023,Privada com fins lucrativos,Nordeste,Bahia,3.0,1.0,2.0,1.0,1.0,2.090909090909091,1.681818181818182,2.363636363636364,1.4090909090909092,1.4090909090909092
1048,12,2036,Privada com fins lucrativos,Norte,Pará,7.0,2.0,5.0,0.0,0.0,1.6666666666666667,1.6666666666666667,2.0,1.0,1.0
1049,13,2037,Privada com fins lucrativos,Nordeste,Bahia,5.0,5.0,5.0,6.0,0.0,3.692307692307693,3.692307692307693,4.9230769230769225,2.4615384615384617,2.4615384615384617
1050,1,2039,Privada com fins lucrativos,Sudeste,São Paulo,0.0,0.0,0.0,1.0,0.0,6.0,6.0,5.0,4.0,4.0
1051,15,2040,Privada com fins lucrativos,Sudeste,Minas Gerais,2.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.4666666666666667,0.13333333333333333,0.13333333333333333
1056,3,2049,Privada sem fins lucrativos,Nordeste,Maranhão,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,8,2056,Privada com fins lucrativos,Sudeste,São Paulo,1.0,0.0,1.0,0.0,0.0,1.25,1.75,1.375,0.875,0.875
1059,13,2058,Privada com fins lucrativos,Norte,Rondônia,1.0,1.0,1.0,1.0,0.0,0.9230769230769232,0.4615384615384616,1.0,0.4615384615384616,0.4615384615384616
1066,11,2079,Privada com fins lucrativos,Norte,Pará,1.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.3636363636363637,0.3636363636363637
1067,2,2082,Privada com fins lucrativos,Nordeste,Paraíba,3.0,2.0,1.0,6.0,0.0,2.5,1.5,3.0,1.5,1.5
1068,2,2084,Privada sem fins lucrativos,Sul,Rio Grande do Sul,0.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,2.0,2.0
1072,3,2096,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,1.0,0.0,0.0,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,0.6666666666666666
1073,12,2098,Privada sem fins lucrativos,Nordeste,Ceará,0.0,0.0,3.0,0.0,0.0,0.16666666666666666,0.25,0.5,0.08333333333333333,0.08333333333333333
1074,55,2111,Privada sem fins lucrativos,Nordeste,Ceará,3.0,1.0,2.0,2.0,0.0,0.6,0.3272727272727273,0.4727272727272727,0.3272727272727273,0.3272727272727273
1076,4,2117,Privada com fins lucrativos,Sul,Paraná,1.0,0.0,0.0,0.0,0.0,1.25,1.0,1.25,0.75,0.75
1077,23,2122,Privada com fins lucrativos,Nordeste,Sergipe,14.0,4.0,10.0,3.0,2.0,2.1739130434782608,2.608695652173913,2.608695652173913,1.3043478260869563,1.3043478260869563
1078,22,2123,Privada com fins lucrativos,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.2272727272727273,0.2272727272727273,0.2727272727272727,0.13636363636363635,0.13636363636363635
1079,7,2124,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,0.0,1.0,0.0,0.8571428571428571,1.1428571428571428,1.0,0.5714285714285714,0.5714285714285714
1081,1,2128,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,0.0,1.0,0.0,4.0,5.0,5.0,2.0,2.0
1082,1,2129,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,0.0,2.0,0.0,6.0,6.0,5.0,4.0,4.0
1084,21,2132,Privada com fins lucrativos,Norte,Acre,5.0,2.0,1.0,634.0,0.0,0.2380952380952381,2.523809523809524,2.4285714285714284,0.14285714285714285,0.14285714285714285
1085,6,2133,Privada sem fins lucrativos,Norte,Roraima,1.0,1.0,1.0,0.0,0.0,2.0,2.6666666666666665,2.6666666666666665,1.3333333333333333,1.3333333333333333
1086,1,2134,Privada sem fins lucrativos,Centro-Oeste,Goiás,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0
1087,22,2135,Privada sem fins lucrativos,Nordeste,Ceará,8.0,3.0,1.0,0.0,0.0,2.1818181818181817,2.9090909090909087,2.9090909090909087,1.4545454545454546,1.4545454545454546
1089,3,2140,Privada com fins lucrativos,Nordeste,Bahia,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333
1090,2,2141,Privada sem fins lucrativos,Sul,Paraná,0.0,0.0,1.0,0.0,0.0,3.0,3.5,4.0,2.0,2.0
1092,2,2146,Privada com fins lucrativos,Norte,Acre,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,0.0,0.0
1093,78,2147,Privada com fins lucrativos,Norte,Amazonas,15.0,12.0,26.0,5.0,20.0,2.371794871794872,3.5641025641025643,3.1666666666666665,1.5769230769230769,1.5769230769230769
1096,11,2150,Privada com fins lucrativos,Nordeste,Piauí,0.0,2.0,1.0,0.0,0.0,0.5454545454545454,0.3636363636363637,0.4545454545454545,0.3636363636363637,0.3636363636363637
1097,4,2154,Privada com fins lucrativos,Sudeste,Rio de Janeiro,1.0,0.0,0.0,0.0,0.0,1.5,1.75,1.25,1.0,1.0
1099,11,2158,Privada com fins lucrativos,Nordeste,Paraíba,0.0,0.0,1.0,0.0,0.0,0.4545454545454545,0.3636363636363637,0.5454545454545454,0.2727272727272727,0.2727272727272727
1100,10,2160,Privada sem fins lucrativos,Sul,Paraná,2.0,5.0,1.0,0.0,0.0,1.2,1.5,1.6,0.8,0.8
1102,9,2165,Privada com fins lucrativos,Sul,Paraná,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.4444444444444444
1106,21,2175,Privada com fins lucrativos,Sul,Santa Catarina,13.0,7.0,14.0,6.0,0.0,3.7142857142857135,4.904761904761905,4.523809523809524,2.4761904761904763,2.4761904761904763
1110,8,2184,Privada sem fins lucrativos,Sul,Rio Grande do Sul,0.0,0.0,1.0,1.0,0.0,1.5,1.5,1.25,1.0,1.0
1111,11,2186,Privada sem fins lucrativos,Norte,Amazonas,0.0,0.0,0.0,1.0,0.0,0.3636363636363637,0.4545454545454545,0.3636363636363637,0.2727272727272727,0.2727272727272727
1113,17,2191,Privada com fins lucrativos,Sul,Rio Grande do Sul,14.0,5.0,18.0,9.0,0.0,3.882352941176471,3.882352941176471,5.176470588235294,2.588235294117647,2.588235294117647
1114,7,2192,Privada sem fins lucrativos,Sul,Rio Grande do Sul,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
1115,14,2194,Privada com fins lucrativos,Sul,Rio Grande do Sul,16.0,7.0,11.0,2.0,0.0,3.0,3.0,4.0,2.0,2.0
1119,2,2205,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.5,0.0,0.0
1120,8,2220,Privada sem fins lucrativos,Sudeste,Minas Gerais,4.0,1.0,3.0,1.0,1.0,1.5,2.25,1.875,0.75,0.75
1121,10,2222,Privada com fins lucrativos,Nordeste,Bahia,2.0,0.0,0.0,1.0,0.0,1.1,0.7,0.8,0.7,0.7
1127,16,2242,Privada com fins lucrativos,Nordeste,Pernambuco,0.0,0.0,1.0,0.0,0.0,0.375,0.5,0.4375,0.25,0.25
1132,5,2247,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,1.0,0.0,0.0,0.0,1.2,1.6,1.2,0.8,0.8
1135,6,2257,Privada sem fins lucrativos,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
1136,1,2264,Privada com fins lucrativos,Sudeste,Espírito Santo,0.0,0.0,1.0,1.0,0.0,6.0,6.0,8.0,4.0,4.0
1139,23,2271,Privada com fins lucrativos,Sudeste,Minas Gerais,33.0,12.0,31.0,10.0,0.0,3.9130434782608696,3.9130434782608696,5.217391304347826,2.608695652173913,2.608695652173913
1140,22,2275,Privada com fins lucrativos,Sudeste,Minas Gerais,1.0,2.0,0.0,0.0,0.0,0.4545454545454545,0.4545454545454545,0.3636363636363637,0.2727272727272727,0.2727272727272727
1144,5,2288,Privada com fins lucrativos,Centro-Oeste,Goiás,1.0,1.0,0.0,0.0,0.0,1.6,2.4,2.8,1.2,1.2
1150,2,2312,Privada sem fins lucrativos,Sul,Paraná,0.0,0.0,1.0,0.0,0.0,3.0,4.5,4.0,2.0,2.0
1152,2,2320,Privada com fins lucrativos,Sudeste,Espírito Santo,1.0,0.0,0.0,0.0,0.0,3.0,4.5,4.0,2.0,2.0
1153,4,2323,Privada com fins lucrativos,Norte,Rondônia,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5
1154,17,2324,Privada com fins lucrativos,Sul,Santa Catarina,22.0,7.0,22.0,13.0,0.0,3.882352941176471,3.882352941176471,5.176470588235294,2.588235294117647,2.588235294117647
1155,3,2328,Privada sem fins lucrativos,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666
1158,8,2334,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,1.0,0.0,1.0,1.0,0.0,1.5,2.0,2.0,1.0,1.0
1159,19,2336,Privada com fins lucrativos,Centro-Oeste,Goiás,1.0,0.0,0.0,1.0,0.0,0.42105263157894735,0.21052631578947367,0.3157894736842105,0.21052631578947367,0.21052631578947367
1160,10,2343,Privada com fins lucrativos,Norte,Acre,10.0,0.0,0.0,2.0,0.0,1.6,0.8,0.9,0.8,0.8
1164,10,2355,Privada com fins lucrativos,Sudeste,São Paulo,3.0,1.0,5.0,7.0,0.0,4.8,4.8,6.4,3.2,3.2
1167,13,2365,Privada sem fins lucrativos,Norte,Tocantins,5.0,1.0,1.0,2.0,0.0,2.6923076923076925,3.615384615384616,3.615384615384616,1.7692307692307692,1.7692307692307692
1170,7,2380,Privada com fins lucrativos,Norte,Amapá,0.0,1.0,2.0,0.0,0.0,1.4285714285714286,1.1428571428571428,1.1428571428571428,0.8571428571428571,0.8571428571428571
1171,16,2383,Privada com fins lucrativos,Sul,Rio Grande do Sul,0.0,0.0,1.0,0.0,0.0,0.375,0.5625,0.5,0.25,0.25
1172,3,2389,Privada sem fins lucrativos,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
1173,3,2397,Privada sem fins lucrativos,Sudeste,Espírito Santo,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666
1175,21,2402,Privada com fins lucrativos,Nordeste,Bahia,1.0,1.0,0.0,0.0,0.0,0.5238095238095238,0.42857142857142855,0.5238095238095238,0.3333333333333333,0.3333333333333333
1176,26,2408,Privada com fins lucrativos,Sudeste,São Paulo,0.0,1.0,0.0,0.0,0.0,0.1153846153846154,0.1153846153846154,0.15384615384615385,0.07692307692307693,0.07692307692307693
1179,10,2413,Privada com fins lucrativos,Nordeste,Piauí,1.0,4.0,3.0,10.0,3.0,3.6,5.4,4.8,2.4,2.4
1181,8,2423,Privada sem fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,1.0,0.0,0.0,0.5,0.375,0.625,0.25,0.25
1182,12,2426,Privada com fins lucrativos,Norte,Pará,0.0,0.0,4.0,0.0,0.0,2.0,3.0,2.6666666666666665,1.3333333333333333,1.3333333333333333
1184,8,2428,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,1.0,0.0,0.0,0.0,0.75,0.875,0.875,0.5,0.5
1186,20,2437,Privada com fins lucrativos,Nordeste,Bahia,13.0,2.0,19.0,9.0,0.0,4.8,4.8,6.4,3.2,3.2
1187,11,2440,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,1.0,1.0,0.0,1.0,1.6363636363636365,2.4545454545454546,2.1818181818181817,1.0909090909090908,1.0909090909090908
1191,6,2450,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
1193,7,2459,Privada com fins lucrativos,Norte,Pará,1.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857
1194,8,2460,Privada com fins lucrativos,Nordeste,Rio Grande do Norte,0.0,1.0,1.0,0.0,0.0,1.5,1.0,1.75,1.0,1.0
1196,4,2465,Privada com fins lucrativos,Sudeste,São Paulo,0.0,1.0,1.0,0.0,0.0,1.25,1.0,1.0,0.75,0.75
1197,11,2466,Privada com fins lucrativos,Nordeste,Ceará,2.0,0.0,1.0,0.0,0.0,0.7272727272727273,0.9090909090909092,0.7272727272727273,0.5454545454545454,0.5454545454545454
1199,8,2469,Privada com fins lucrativos,Norte,Amapá,1.0,0.0,0.0,0.0,0.0,0.375,0.25,0.25,0.25,0.25
1205,9,2484,Privada sem fins lucrativos,Centro-Oeste,Distrito Federal,3.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.6666666666666666
1206,3,2485,Privada sem fins lucrativos,Nordeste,Ceará,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,8,2488,Privada sem fins lucrativos,Sul,Rio Grande do Sul,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,14,2494,Privada sem fins lucrativos,Sudeste,São Paulo,2.0,0.0,0.0,0.0,0.0,0.7857142857142857,1.2142857142857142,1.0714285714285714,0.5,0.5
1210,66,2497,Privada com fins lucrativos,Nordeste,Ceará,1.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.10606060606060606,0.10606060606060606,0.060606060606060615,0.060606060606060615
1212,18,2501,Privada com fins lucrativos,Centro-Oeste,Goiás,6.0,1.0,1.0,0.0,1.0,1.6666666666666667,1.3333333333333333,2.0,1.0,1.0
1213,1,2511,Privada com fins lucrativos,Sudeste,Espírito Santo,5.0,0.0,3.0,0.0,0.0,6.0,6.0,8.0,4.0,4.0
1214,9,2513,Privada com fins lucrativos,Sul,Paraná,2.0,3.0,8.0,7.0,0.0,3.2222222222222223,2.7777777777777777,2.7777777777777777,2.1111111111111107,2.1111111111111107
1219,5,2536,Privada com fins lucrativos,Norte,Roraima,1.0,0.0,3.0,0.0,0.0,0.2,0.4,1.2,0.2,0.2
1220,7,2537,Privada com fins lucrativos,Sudeste,Espírito Santo,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,1.0,1.1428571428571428,0.5714285714285714,0.5714285714285714
1222,4,2539,Privada sem fins lucrativos,Nordeste,Maranhão,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,7,2548,Privada com fins lucrativos,Norte,Pará,1.0,1.0,0.0,0.0,0.0,1.7142857142857142,2.571428571428572,2.2857142857142856,1.1428571428571428,1.1428571428571428
1225,5,2554,Privada com fins lucrativos,Nordeste,Maranhão,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
1226,25,2556,Privada sem fins lucrativos,Sudeste,São Paulo,17.0,18.0,63.0,16.0,5.0,4.32,6.48,5.76,2.88,2.88
1227,27,2560,Privada com fins lucrativos,Nordeste,Bahia,0.0,2.0,3.0,0.0,0.0,0.4814814814814815,0.3333333333333333,0.5555555555555556,0.2962962962962963,0.2962962962962963
1228,78,2564,Pública Federal,Nordeste,Paraíba,157.0,66.0,147.0,48.0,4.0,0.0,0.01282051282051282,0.02564102564102564,0.0,0.0
1229,17,2565,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17647058823529413,0.0,0.0
1231,10,2568,Privada sem fins lucrativos,Nordeste,Bahia,0.0,0.0,0.0,1.0,0.0,0.2,0.1,0.2,0.1,0.1
1232,15,2569,Privada com fins lucrativos,Sudeste,Espírito Santo,1.0,2.0,0.0,3.0,0.0,1.6,1.3333333333333333,1.6,1.0666666666666669,1.0666666666666669
1233,32,2571,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,2.0,0.0,3.0,16.0,0.0,2.25,3.375,3.0,1.5,1.5
1235,2,2573,Privada sem fins lucrativos,Sul,Paraná,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.5,1.5
1237,15,2576,Privada com fins lucrativos,Sudeste,Espírito Santo,11.0,2.0,9.0,9.0,0.0,3.6,3.6,4.8,2.4,2.4
1238,20,2579,Privada com fins lucrativos,Sudeste,Minas Gerais,4.0,0.0,0.0,1.0,0.0,0.9,0.5,0.9,0.5,0.5
1239,13,2581,Privada com fins lucrativos,Nordeste,Bahia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,1,2591,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,0.0,0.0,1.0,0.0,0.0,6.0,9.0,8.0,4.0,4.0
1242,10,2593,Privada com fins lucrativos,Nordeste,Ceará,3.0,0.0,0.0,2.0,0.0,0.9,0.9,0.9,0.6,0.6
1243,19,2613,Privada com fins lucrativos,Norte,Acre,1.0,1.0,0.0,2.0,0.0,1.263157894736842,1.8947368421052633,1.6842105263157894,0.8421052631578947,0.8421052631578947
1246,12,2620,Privada com fins lucrativos,Sul,Paraná,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0
1248,5,2624,Privada com fins lucrativos,Sul,Paraná,1.0,0.0,0.0,4.0,1.0,1.2,1.2,1.2,0.8,0.8
1250,7,2629,Privada sem fins lucrativos,Centro-Oeste,Mato Grosso,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
1252,9,2636,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,1.0,0.0,2.0,1.0,2.0,3.0,2.6666666666666665,1.3333333333333333,1.3333333333333333
1254,4,2647,Privada com fins lucrativos,Sul,Rio Grande do Sul,2.0,4.0,1.0,0.0,0.0,4.5,6.0,3.75,3.0,3.0
1255,2,2652,Privada com fins lucrativos,Sudeste,Espírito Santo,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1256,12,2676,Privada sem fins lucrativos,Norte,Amazonas,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
1258,14,2687,Privada com fins lucrativos,Sul,Rio Grande do Sul,0.0,1.0,2.0,1.0,0.0,1.2857142857142858,1.9285714285714288,1.7142857142857142,0.8571428571428571,0.8571428571428571
1259,2,2688,Privada com fins lucrativos,Sudeste,São Paulo,2.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,1.0,1.0
1260,1,2702,Privada com fins lucrativos,Norte,Tocantins,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1261,3,2703,Privada sem fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,1.0,0.0,0.0,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333
1262,9,2723,Privada sem fins lucrativos,Nordeste,Pernambuco,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.4444444444444444
1263,10,2724,Privada com fins lucrativos,Nordeste,Maranhão,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0
1265,5,2741,Privada sem fins lucrativos,Norte,Tocantins,0.0,0.0,2.0,0.0,0.0,2.4,3.4,3.0,1.6,1.6
1267,16,2745,Privada com fins lucrativos,Norte,Pará,4.0,0.0,1.0,0.0,0.0,1.5,1.75,1.5,1.0,1.0
1270,13,2755,Privada com fins lucrativos,Sul,Santa Catarina,1.0,0.0,3.0,0.0,0.0,1.8461538461538465,2.4615384615384617,2.4615384615384617,1.2307692307692308,1.2307692307692308
1271,14,2756,Privada com fins lucrativos,Centro-Oeste,Goiás,20.0,5.0,18.0,6.0,0.0,4.285714285714286,4.285714285714286,5.7142857142857135,2.8571428571428568,2.8571428571428568
1272,5,2763,Privada com fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,1.0,0.0,0.0,2.0,2.8,2.4,1.4,1.4
1273,16,2766,Privada com fins lucrativos,Sul,Santa Catarina,0.0,0.0,1.0,0.0,0.0,0.0625,0.1875,0.3125,0.0625,0.0625
1274,12,2770,Privada com fins lucrativos,Centro-Oeste,Goiás,1.0,1.0,0.0,1.0,0.0,1.5,1.75,1.75,1.0,1.0
1276,26,2773,Privada com fins lucrativos,Norte,Amapá,19.0,5.0,19.0,10.0,0.0,4.384615384615385,4.384615384615385,5.846153846153847,2.9230769230769234,2.9230769230769234
1277,18,2774,Privada sem fins lucrativos,Sudeste,São Paulo,1.0,2.0,2.0,1.0,0.0,1.3333333333333333,2.0,1.7777777777777777,0.8888888888888888,0.8888888888888888
1281,5,2787,Privada sem fins lucrativos,Sul,Paraná,0.0,1.0,0.0,0.0,0.0,0.4,0.2,0.4,0.2,0.2
1282,6,2791,Privada com fins lucrativos,Centro-Oeste,Mato Grosso,2.0,2.0,7.0,0.0,0.0,5.0,5.0,6.666666666666668,3.333333333333333,3.333333333333333
1284,16,2794,Privada com fins lucrativos,Centro-Oeste,Mato Grosso,22.0,4.0,19.0,9.0,0.0,5.25,5.25,7.0,3.5,3.5
1285,15,2796,Privada com fins lucrativos,Centro-Oeste,Goiás,0.0,0.0,1.0,0.0,0.0,0.4,0.4666666666666667,0.4666666666666667,0.26666666666666666,0.26666666666666666
1288,1,2806,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
1290,9,2811,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,1.0,0.0,0.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
1291,7,2814,Privada com fins lucrativos,Sudeste,São Paulo,3.0,1.0,6.0,3.0,0.0,5.142857142857143,5.142857142857143,6.0,3.4285714285714284,3.4285714285714284
1294,3,2827,Privada com fins lucrativos,Nordeste,Piauí,8.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.333333333333333,2.0,1.0,1.0
1295,2,2831,Privada sem fins lucrativos,Sul,Paraná,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.5
1296,6,2832,Privada com fins lucrativos,Nordeste,Piauí,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0
1297,86,2835,Privada com fins lucrativos,Nordeste,Pernambuco,13.0,3.0,3.0,1.0,0.0,0.0,0.05813953488372092,0.26744186046511625,0.0,0.0
1300,5,2843,Privada com fins lucrativos,Sudeste,Minas Gerais,3.0,3.0,0.0,8.0,0.0,4.0,4.0,4.0,2.0,2.0
1302,1,2849,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,5.0,0.0,0.0,6.0,7.0,5.0,4.0,4.0
