,NUM_CURSOS,CODIGO_IES,TIPO_CATEGORIA_ADM,REGIAO,UF,DEFICIENCIA_FISICA,DEFICIENCIA_AUDITIVA,DEFICIENCIA_VISUAL,DEFICIENCIA_COGNITIVA,DEFICIENCIA_MULTIPLA,RECURSOS_DEF_FISICA,RECURSOS_DEF_VISUAL,RECURSOS_DEF_AUDITIVA,RECURSOS_DEF_COGNITIVA,RECURSOS_DEF_MULTIPLA
31,5,36,Pública Estadual,Sudeste,São Paulo,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,7,37,Pública Estadual,Sudeste,São Paulo,1.0,0.0,5.0,4.0,0.0,0.8571428571428571,1.7142857142857142,1.2857142857142858,0.42857142857142855,0.42857142857142855
33,129,38,Pública Estadual,Norte,Pará,12.0,26.0,13.0,2.0,0.0,0.4031007751937984,0.4031007751937984,0.627906976744186,0.2015503875968992,0.2015503875968992
34,131,40,Pública Estadual,Nordeste,Bahia,17.0,13.0,30.0,11.0,2.0,0.03053435114503817,0.022900763358778626,0.2366412213740458,0.022900763358778626,0.022900763358778626
35,57,43,Pública Estadual,Sul,Santa Catarina,25.0,36.0,176.0,87.0,7.0,4.7368421052631575,6.298245614035088,5.596491228070176,3.1578947368421053,3.1578947368421053
36,173,47,Pública Estadual,Centro-Oeste,Goiás,117.0,25.0,66.0,60.0,5.0,2.6358381502890174,3.809248554913295,2.664739884393064,1.9364161849710984,1.9364161849710984
37,88,54,Pública Estadual,Sudeste,São Paulo,4.0,7.0,9.0,0.0,0.0,0.3522727272727273,0.4204545454545455,0.5,0.2954545454545455,0.2954545454545455
38,296,55,Pública Estadual,Sudeste,São Paulo,12.0,8.0,10.0,23.0,0.0,0.4898648648648649,0.4898648648648649,0.3918918918918919,0.2939189189189189,0.2939189189189189
39,215,56,Pública Estadual,Sudeste,São Paulo,29.0,17.0,24.0,36.0,7.0,0.3674418604651163,0.3953488372093023,0.386046511627907,0.25116279069767444,0.25116279069767444
40,88,57,Pública Estadual,Sul,Paraná,30.0,25.0,332.0,6.0,1.0,5.454545454545454,8.181818181818182,7.272727272727272,3.636363636363636,3.636363636363636
42,1,59,Pública Municipal,Sudeste,São Paulo,3.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,2.0,2.0
46,73,71,Pública Estadual,Nordeste,Rio Grande do Norte,94.0,19.0,49.0,11.0,4.0,3.945205479452055,5.917808219178082,5.2602739726027385,2.6301369863013697,2.6301369863013697
50,54,76,Pública Municipal,Sul,Santa Catarina,12.0,11.0,12.0,3.0,3.0,3.092592592592593,4.111111111111111,3.592592592592593,2.055555555555556,2.055555555555556
52,7,79,Pública Municipal,Sudeste,São Paulo,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0
60,2,94,Pública Municipal,Sudeste,São Paulo,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
61,26,95,Pública Estadual,Nordeste,Ceará,4.0,4.0,42.0,0.0,0.0,0.0,0.0,0.3461538461538461,0.0,0.0
63,54,107,Pública Federal,Sudeste,Minas Gerais,41.0,20.0,15.0,78.0,0.0,0.0,0.0,0.7037037037037037,0.0,0.0
172,66,367,Pública Estadual,Sudeste,Minas Gerais,54.0,11.0,38.0,25.0,0.0,3.9090909090909087,5.863636363636362,4.318181818181818,2.606060606060606,2.606060606060606
193,64,409,Pública Estadual,Nordeste,Pernambuco,0.0,8.0,0.0,8.0,1.0,0.171875,0.328125,0.3125,0.140625,0.140625
202,2,431,Pública Estadual,Sudeste,São Paulo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,88,547,Pública Estadual,Sudeste,Rio de Janeiro,93.0,13.0,59.0,1.0,1.0,0.3068181818181818,0.3977272727272727,0.3181818181818182,0.19318181818181807,0.19318181818181807
266,116,548,Pública Federal,Nordeste,Maranhão,284.0,75.0,119.0,21.0,5.0,2.7413793103448274,3.146551724137931,3.810344827586207,1.4051724137931034,1.4051724137931034
267,53,549,Pública Federal,Norte,Acre,253.0,36.0,83.0,30.0,10.0,1.8113207547169807,1.8113207547169807,2.2264150943396226,1.0566037735849056,1.0566037735849056
268,60,550,Pública Estadual,Nordeste,Paraíba,55.0,33.0,224.0,21.0,4.0,0.0,0.0,0.8833333333333333,0.0,0.0
271,200,568,Pública Estadual,Nordeste,Maranhão,19.0,5.0,14.0,7.0,0.0,0.285,0.4,0.41,0.19,0.19
272,150,569,Pública Federal,Norte,Pará,223.0,33.0,81.0,67.0,10.0,2.453333333333333,4.086666666666667,2.8666666666666667,1.52,1.52
273,115,570,Pública Federal,Nordeste,Rio Grande do Norte,74.0,32.0,52.0,55.0,2.0,3.5478260869565217,5.321739130434783,4.730434782608696,2.365217391304348,2.365217391304348
274,178,571,Pública Federal,Sul,Paraná,19.0,27.0,6.0,13.0,17.0,1.5842696629213484,1.8483146067415728,1.8483146067415728,1.0561797752808988,1.0561797752808988
275,131,572,Pública Federal,Sudeste,Rio de Janeiro,131.0,50.0,36.0,8.0,5.0,0.0,0.0076335877862595426,0.11450381679389313,0.0,0.0
276,114,573,Pública Federal,Sudeste,Espírito Santo,111.0,35.0,96.0,28.0,10.0,0.0,0.0,0.6842105263157895,0.0,0.0
278,106,575,Pública Federal,Sudeste,Minas Gerais,67.0,28.0,45.0,24.0,0.0,3.5754716981132075,4.858490566037736,3.7924528301886786,2.3867924528301887,2.3867924528301887
279,105,576,Pública Federal,Sudeste,Minas Gerais,73.0,35.0,34.0,14.0,0.0,3.1619047619047618,4.123809523809523,3.638095238095238,2.1238095238095243,2.1238095238095243
280,99,577,Pública Federal,Nordeste,Alagoas,75.0,69.0,351.0,73.0,15.0,1.5050505050505047,2.7777777777777777,2.6464646464646457,1.1212121212121209,1.1212121212121209
281,138,578,Pública Federal,Nordeste,Bahia,41.0,145.0,43.0,3.0,1.0,3.1739130434782608,3.7028985507246377,3.746376811594203,2.115942028985508,2.115942028985508
282,125,579,Pública Federal,Nordeste,Paraíba,50.0,26.0,327.0,2.0,5.0,4.064,6.072,5.4239999999999995,2.7039999999999997,2.7039999999999997
283,108,580,Pública Federal,Nordeste,Pernambuco,98.0,40.0,70.0,17.0,5.0,0.0,0.0,0.6481481481481481,0.0,0.0
284,96,581,Pública Federal,Sul,Rio Grande do Sul,81.0,33.0,65.0,8.0,3.0,3.5625,4.75,4.15625,2.375,2.375
285,128,582,Pública Federal,Sul,Rio Grande do Sul,104.0,51.0,74.0,21.0,4.0,3.9375,4.6796875,4.1015625,2.625,2.625
286,125,583,Pública Federal,Nordeste,Ceará,173.0,94.0,289.0,117.0,14.0,2.12,2.224,2.872,1.4,1.4
287,166,584,Pública Federal,Centro-Oeste,Goiás,99.0,50.0,60.0,28.0,3.0,3.0180722891566263,4.397590361445784,3.909638554216868,1.987951807228916,1.987951807228916
288,133,585,Pública Federal,Sul,Santa Catarina,84.0,73.0,43.0,45.0,0.0,3.3834586466165413,4.511278195488722,3.947368421052632,2.255639097744361,2.255639097744361
289,191,586,Pública Federal,Sudeste,Rio de Janeiro,14.0,19.0,19.0,1.0,14.0,0.15706806282722513,0.09424083769633508,0.3664921465968585,0.08376963350785341,0.08376963350785341
290,56,587,Pública Federal,Nordeste,Pernambuco,80.0,24.0,41.0,16.0,6.0,1.1607142857142858,1.3928571428571428,1.6071428571428572,0.6964285714285714,0.6964285714285714
291,119,588,Pública Federal,Sul,Paraná,9.0,7.0,15.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
292,45,589,Pública Federal,Nordeste,Rio Grande do Norte,22.0,12.0,18.0,3.0,1.0,0.7333333333333333,0.9111111111111112,1.3555555555555556,0.5333333333333333,0.5333333333333333
293,37,590,Pública Federal,Norte,Pará,0.0,2.0,1.0,1.0,1.0,0.4864864864864865,0.5135135135135135,0.5405405405405406,0.32432432432432434,0.32432432432432434
294,59,591,Pública Federal,Sudeste,São Paulo,53.0,5.0,10.0,4.0,1.0,1.1694915254237288,1.6440677966101696,1.5932203389830508,0.7457627118644068,0.7457627118644068
295,35,592,Pública Federal,Sudeste,Minas Gerais,23.0,11.0,29.0,5.0,0.0,4.285714285714286,6.428571428571429,5.7142857142857135,2.8571428571428568,2.8571428571428568
296,35,593,Pública Federal,Sudeste,Rio de Janeiro,9.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
297,22,594,Pública Federal,Sudeste,Minas Gerais,7.0,0.0,6.0,0.0,0.0,1.3636363636363635,1.818181818181818,2.272727272727273,0.9090909090909092,0.9090909090909092
298,34,595,Pública Federal,Sudeste,Minas Gerais,15.0,12.0,49.0,5.0,0.0,4.235294117647058,4.941176470588236,4.941176470588236,2.8235294117647056,2.8235294117647056
299,52,596,Pública Federal,Sudeste,Minas Gerais,13.0,6.0,4.0,1.0,1.0,1.0576923076923077,1.1538461538461535,1.1730769230769231,0.6538461538461539,0.6538461538461539
300,28,597,Pública Federal,Sudeste,Minas Gerais,18.0,2.0,15.0,5.0,0.0,2.7857142857142856,4.035714285714286,3.6428571428571432,2.0357142857142856,2.0357142857142856
301,35,598,Pública Federal,Sudeste,Minas Gerais,6.0,6.0,14.0,1.0,0.0,1.8,1.8,1.6285714285714286,1.1142857142857143,1.1142857142857143
302,49,599,Pública Federal,Nordeste,Bahia,24.0,9.0,12.0,9.0,0.0,1.9387755102040816,2.9795918367346936,2.7551020408163267,1.3061224489795915,1.3061224489795915
303,57,600,Pública Federal,Nordeste,Maranhão,34.0,10.0,24.0,6.0,1.0,1.8421052631578947,2.2105263157894743,2.543859649122807,1.1403508771929824,1.1403508771929824
304,74,601,Pública Federal,Sul,Rio Grande do Sul,43.0,22.0,16.0,7.0,2.0,1.4054054054054057,1.7702702702702702,2.054054054054054,0.9054054054054054,0.9054054054054054
306,37,605,Pública Municipal,Sudeste,São Paulo,3.0,0.0,0.0,0.0,0.0,0.40540540540540543,0.5675675675675675,0.4864864864864865,0.2432432432432433,0.2432432432432433
309,4,608,Pública Municipal,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
310,65,609,Pública Estadual,Sul,Paraná,13.0,43.0,19.0,2.0,2.0,1.553846153846154,2.169230769230769,1.9538461538461536,0.9384615384615383,0.9384615384615383
320,96,634,Pública Federal,Sul,Rio Grande do Sul,51.0,21.0,45.0,35.0,4.0,1.3333333333333333,3.333333333333333,2.708333333333333,0.6666666666666666,0.6666666666666666
335,33,666,Pública Estadual,Nordeste,Bahia,15.0,7.0,26.0,14.0,0.0,2.8484848484848486,4.212121212121212,3.5454545454545454,2.121212121212121,2.121212121212121
347,52,688,Pública Estadual,Nordeste,Bahia,43.0,11.0,38.0,12.0,7.0,4.25,5.6923076923076925,4.5,2.7884615384615383,2.7884615384615383
349,48,693,Pública Federal,Sudeste,Rio de Janeiro,31.0,18.0,32.0,6.0,2.0,0.75,0.8125,0.7916666666666666,0.4791666666666667,0.4791666666666667
350,127,694,Pública Federal,Centro-Oeste,Mato Grosso do Sul,50.0,31.0,230.0,31.0,3.0,0.0,0.0,0.8031496062992126,0.0,0.0
351,67,699,Pública Federal,Norte,Rondônia,64.0,27.0,74.0,11.0,0.0,1.2835820895522387,1.3880597014925369,1.7611940298507462,0.8208955223880597,0.8208955223880597
362,16,717,Pública Federal,Sul,Rio Grande do Sul,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.75,0.5,0.5
364,103,719,Pública Estadual,Centro-Oeste,Mato Grosso,11.0,7.0,12.0,1.0,0.0,0.0,0.0,0.6213592233009708,0.0,0.0
372,49,730,Pública Estadual,Sul,Paraná,18.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,4,744,Pública Municipal,Centro-Oeste,Goiás,3.0,0.0,1.0,0.0,0.0,2.5,4.0,3.0,1.5,1.5
379,4,745,Pública Municipal,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,33,746,Pública Estadual,Nordeste,Ceará,17.0,2.0,24.0,1.0,0.0,0.0,0.09090909090909093,0.09090909090909093,0.0,0.0
382,16,750,Pública Municipal,Norte,Tocantins,5.0,1.0,1.0,1.0,0.0,1.1875,1.5,1.625,0.875,0.875
387,117,756,Pública Estadual,Nordeste,Piauí,9.0,3.0,8.0,0.0,3.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385
398,49,789,Pública Federal,Norte,Roraima,52.0,10.0,29.0,12.0,1.0,3.795918367346939,5.6938775510204085,5.061224489795919,2.5306122448979598,2.5306122448979598
411,14,824,Pública Municipal,Centro-Oeste,Goiás,3.0,1.0,2.0,0.0,0.0,0.0,0.2857142857142857,0.6428571428571429,0.0,0.0
416,51,830,Pública Federal,Norte,Amapá,7.0,5.0,4.0,3.0,0.0,1.0196078431372548,1.2745098039215683,1.03921568627451,0.7647058823529411,0.7647058823529411
440,1,890,Pública Estadual,Sudeste,Minas Gerais,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,4,967,Pública Estadual,Sudeste,São Paulo,1.0,1.0,0.0,1.0,0.0,2.25,3.75,3.0,1.5,1.5
472,19,1027,Pública Estadual,Sudeste,Rio de Janeiro,9.0,3.0,4.0,2.0,0.0,0.3157894736842105,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.15789473684210525
473,57,1028,Pública Estadual,Centro-Oeste,Mato Grosso do Sul,10.0,1.0,7.0,3.0,0.0,0.0,0.0,0.12280701754385966,0.0,0.0
476,117,1036,Pública Estadual,Sudeste,Minas Gerais,2.0,31.0,99.0,15.0,0.0,0.0,0.0,0.5811965811965812,0.0,0.0
505,46,1082,Pública Federal,Nordeste,Rio Grande do Norte,60.0,18.0,38.0,17.0,1.0,3.0,3.3043478260869565,3.4782608695652173,1.9782608695652173,1.9782608695652173
517,32,1120,Pública Federal,Sudeste,Rio de Janeiro,2.0,7.0,20.0,9.0,3.0,1.40625,1.71875,1.6875,0.875,0.875
522,67,1126,Pública Estadual,Sul,Paraná,2.0,1.0,2.0,0.0,0.0,0.29850746268656714,0.14925373134328354,0.29850746268656714,0.14925373134328354,0.14925373134328354
543,43,1166,Pública Federal,Nordeste,Paraíba,92.0,46.0,256.0,27.0,5.0,5.651162790697675,7.627906976744188,6.697674418604653,3.767441860465116,3.767441860465116
613,52,1303,Pública Federal,Centro-Oeste,Goiás,13.0,5.0,8.0,4.0,0.0,0.6346153846153846,0.8076923076923077,1.1153846153846154,0.40384615384615385,0.40384615384615385
644,1,1357,Pública Estadual,Sudeste,Rio de Janeiro,3.0,3.0,1.0,1.0,1.0,5.0,4.0,6.0,3.0,3.0
781,30,1578,Pública Federal,Sul,Rio Grande do Sul,7.0,2.0,2.0,3.0,0.0,0.7,0.8333333333333334,0.6666666666666666,0.5,0.5
784,6,1583,Pública Estadual,Sudeste,São Paulo,1.0,1.0,2.0,0.0,0.0,3.1666666666666665,2.1666666666666665,2.0,2.0,2.0
826,4,1646,Pública Municipal,Norte,Tocantins,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
923,110,1807,Pública Federal,Nordeste,Ceará,107.0,38.0,29.0,13.0,6.0,0.0,0.0,0.7272727272727273,0.0,0.0
924,58,1808,Pública Federal,Sudeste,Espírito Santo,22.0,11.0,18.0,13.0,4.0,2.2068965517241383,2.2758620689655173,2.6379310344827585,1.4482758620689655,1.4482758620689655
925,32,1809,Pública Federal,Nordeste,Pernambuco,21.0,7.0,11.0,7.0,15.0,1.0625,1.0,1.15625,0.625,0.625
926,146,1810,Pública Federal,Sudeste,São Paulo,105.0,28.0,87.0,90.0,11.0,1.7123287671232876,1.9452054794520548,2.4383561643835616,1.0616438356164384,1.0616438356164384
927,62,1811,Pública Federal,Centro-Oeste,Goiás,3.0,0.0,1.0,2.0,0.0,0.27419354838709675,0.20967741935483872,0.3709677419354839,0.1774193548387097,0.1774193548387097
928,28,1812,Pública Federal,Norte,Amazonas,5.0,1.0,4.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.6071428571428571,0.25,0.25
929,44,1813,Pública Federal,Norte,Pará,17.0,4.0,12.0,3.0,0.0,1.181818181818182,1.6136363636363635,1.6363636363636365,0.8409090909090909,0.8409090909090909
935,57,1820,Pública Federal,Nordeste,Piauí,42.0,16.0,25.0,9.0,7.0,2.263157894736842,2.5614035087719302,2.9649122807017543,1.4912280701754386,1.4912280701754386
972,4,1874,Pública Estadual,Sudeste,São Paulo,0.0,4.0,3.0,2.0,0.0,6.0,6.25,5.0,4.0,4.0
974,7,1876,Pública Municipal,Sudeste,São Paulo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,78,2564,Pública Federal,Nordeste,Paraíba,157.0,66.0,147.0,48.0,4.0,0.0,0.01282051282051282,0.02564102564102564,0.0,0.0
1349,25,3160,Pública Federal,Nordeste,Alagoas,2.0,2.0,2.0,0.0,2.0,0.08,0.24,0.32,0.04,0.04
1350,16,3161,Pública Federal,Nordeste,Pernambuco,17.0,3.0,9.0,1.0,0.0,0.5,0.5625,1.9375,0.4375,0.4375
1351,55,3162,Pública Federal,Sul,Santa Catarina,23.0,11.0,4.0,1.0,1.0,0.5454545454545454,0.5454545454545454,0.7818181818181819,0.34545454545454546,0.34545454545454546
1352,20,3163,Pública Federal,Sudeste,Rio de Janeiro,9.0,6.0,8.0,6.0,1.0,0.75,0.75,2.05,0.45,0.45
1353,61,3164,Pública Federal,Centro-Oeste,Mato Grosso,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,28,3165,Pública Federal,Sudeste,Minas Gerais,16.0,17.0,31.0,6.0,16.0,1.4642857142857142,1.4285714285714286,2.0,0.8928571428571429,0.8928571428571429
1357,247,3172,Pública Estadual,Norte,Amazonas,3.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1361,18,3183,Pública Federal,Nordeste,Sergipe,11.0,4.0,4.0,0.0,1.0,1.2777777777777777,1.3888888888888888,1.6111111111111112,0.7777777777777778,0.7777777777777778
1362,14,3184,Pública Federal,Norte,Roraima,9.0,4.0,4.0,1.0,0.0,0.2857142857142857,0.2857142857142857,1.0714285714285714,0.14285714285714285,0.14285714285714285
1364,45,3188,Pública Federal,Sudeste,Minas Gerais,32.0,126.0,15.0,4.0,0.0,1.4666666666666666,1.2666666666666666,1.7555555555555555,0.9333333333333332,0.9333333333333332
1365,54,3189,Pública Federal,Sudeste,Minas Gerais,5.0,2.0,8.0,5.0,0.0,0.7407407407407407,0.925925925925926,0.9444444444444444,0.4814814814814815,0.4814814814814815
1372,2,3223,Pública Estadual,Centro-Oeste,Distrito Federal,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,34,3279,Pública Federal,Sudeste,Minas Gerais,2.0,6.0,5.0,2.0,0.0,0.35294117647058826,0.38235294117647056,0.4411764705882353,0.2647058823529412,0.2647058823529412
1393,55,3336,Pública Estadual,Sul,Rio Grande do Sul,16.0,2.0,7.0,3.0,1.0,0.10909090909090907,0.2181818181818181,0.12727272727272726,0.07272727272727272,0.07272727272727272
1514,70,3849,Pública Federal,Norte,Tocantins,104.0,40.0,40.0,13.0,9.0,4.714285714285714,7.071428571428571,6.2857142857142865,3.1428571428571432,3.1428571428571432
1544,30,3974,Pública Municipal,Centro-Oeste,Goiás,13.0,6.0,9.0,0.0,0.0,0.03333333333333333,0.03333333333333333,1.4,0.03333333333333333,0.03333333333333333
1549,37,3984,Pública Federal,Nordeste,Pernambuco,40.0,6.0,19.0,6.0,1.0,0.40540540540540543,0.5135135135135135,1.108108108108108,0.2432432432432433,0.2432432432432433
1562,2,4016,Pública Federal,Sudeste,Rio de Janeiro,8.0,349.0,5.0,0.0,1.0,6.0,9.0,8.0,4.0,4.0
1565,4,4021,Pública Estadual,Sudeste,São Paulo,1.0,0.0,1.0,0.0,0.0,2.0,1.5,1.0,1.0,1.0
1566,5,4022,Pública Estadual,Sudeste,São Paulo,0.0,1.0,1.0,0.0,0.0,0.4,0.2,0.2,0.2,0.2
1567,4,4023,Pública Estadual,Sudeste,São Paulo,0.0,1.0,2.0,0.0,0.0,1.5,1.0,1.0,1.0,1.0
1568,4,4024,Pública Estadual,Sudeste,São Paulo,1.0,0.0,6.0,0.0,0.0,3.0,3.75,2.25,2.25,2.25
1569,3,4025,Pública Estadual,Sudeste,São Paulo,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,6,4026,Pública Estadual,Sudeste,São Paulo,1.0,0.0,4.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0
1590,54,4098,Pública Federal,Sul,Rio Grande do Sul,21.0,11.0,11.0,7.0,1.0,1.851851851851852,1.8148148148148149,1.9259259259259256,1.1296296296296295,1.1296296296296295
1635,43,4358,Pública Federal,Sudeste,Minas Gerais,15.0,5.0,11.0,14.0,1.0,1.7441860465116281,2.0,2.1162790697674416,1.162790697674419,1.162790697674419
1638,16,4396,Pública Municipal,Centro-Oeste,Goiás,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0
1643,4,4428,Pública Municipal,Sudeste,Rio de Janeiro,1.0,0.0,0.0,2.0,0.0,2.5,2.0,2.5,1.5,1.5
1655,57,4503,Pública Federal,Nordeste,Bahia,13.0,11.0,22.0,4.0,0.0,2.280701754385965,2.175438596491228,2.280701754385965,1.368421052631579,1.368421052631579
1656,52,4504,Pública Federal,Centro-Oeste,Mato Grosso do Sul,28.0,70.0,14.0,8.0,1.0,0.6730769230769231,0.75,0.8461538461538461,0.4615384615384616,0.4615384615384616
1705,30,4785,Pública Federal,Norte,Rondônia,4.0,0.0,2.0,2.0,0.0,0.13333333333333333,0.5666666666666667,0.5333333333333333,0.06666666666666668,0.06666666666666668
1706,35,4786,Pública Federal,Norte,Tocantins,36.0,13.0,54.0,5.0,9.0,2.0,2.685714285714285,3.3428571428571434,1.3142857142857145,1.3142857142857145
1736,28,4925,Pública Federal,Sudeste,São Paulo,88.0,31.0,37.0,41.0,5.0,4.714285714285714,7.071428571428571,6.2857142857142865,3.1428571428571432,3.1428571428571432
1737,4,4926,Pública Estadual,Sudeste,São Paulo,0.0,1.0,2.0,0.0,0.0,0.5,0.75,0.25,0.25,0.25
1752,13,5013,Pública Estadual,Sudeste,Rio de Janeiro,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,1,5016,Pública Estadual,Sudeste,Rio de Janeiro,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0
1754,1,5017,Pública Estadual,Sudeste,Rio de Janeiro,4.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0
1755,1,5018,Pública Estadual,Sudeste,Rio de Janeiro,1.0,0.0,1.0,0.0,0.0,6.0,8.0,8.0,4.0,4.0
1758,44,5036,Pública Federal,Sul,Santa Catarina,13.0,4.0,4.0,4.0,2.0,0.5227272727272727,0.4318181818181818,0.6363636363636364,0.3181818181818182,0.3181818181818182
1765,2,5053,Pública Estadual,Sudeste,Rio de Janeiro,0.0,0.0,1.0,0.0,0.0,1.5,1.5,1.0,1.0,1.0
1767,25,5077,Pública Estadual,Norte,Roraima,8.0,1.0,9.0,0.0,0.0,0.12,0.32,0.88,0.08,0.08
1768,2,5099,Pública Estadual,Sudeste,São Paulo,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,39,5242,Pública Estadual,Nordeste,Alagoas,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,71,5322,Pública Federal,Sul,Rio Grande do Sul,39.0,15.0,30.0,9.0,1.0,1.6056338028169015,1.2112676056338028,1.971830985915493,0.9014084507042254,0.9014084507042254
1811,6,5627,Pública Estadual,Sudeste,São Paulo,2.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.8333333333333334,0.5,0.5
1812,4,5633,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,1.25,0.75,0.75,0.75,0.75
1817,12,5701,Pública Estadual,Norte,Amapá,0.0,0.0,2.0,1.0,0.0,0.5,0.5,0.75,0.3333333333333333,0.3333333333333333
1818,3,5706,Pública Municipal,Sul,Santa Catarina,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0
1974,26,14408,Pública Federal,Centro-Oeste,Distrito Federal,56.0,33.0,34.0,26.0,3.0,3.692307692307693,3.8461538461538463,4.1923076923076925,2.3076923076923075,2.3076923076923075
